disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
4117,OK,Pottawatomie (County),WANETTE,74878,3,4.67,3,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,f0fe9198-81ee-45e1-977a-da90beb52f89
4157,IL,Champaign (County),BROADLANDS,61816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961781fb-5e69-4791-825a-6557ceb4953a
4157,IL,Champaign (County),GIFFORD,61847,161,4709.92,23,758296.97,3,11,2,2,5,6,77231.86,67677.53,7078,2476.33,3,0,3,1,2befca71-638c-4d12-9d69-c33c6ad29aa5
4157,IL,Champaign (County),HOMER,61849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a73ddb4c-48c3-4f54-9bc9-6f3459747b53
4157,IL,Champaign (County),LONGVIEW,61852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92e328fe-b432-4281-9e17-6a3cf4c97fb0
4157,IL,Champaign (County),MAHOMET,61853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de816b24-0789-4815-bd86-41f4d0a7abfb
4157,IL,Champaign (County),PENFIELD,61862,11,4425.45,2,48679.91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1cc66666-428b-43e5-a3dc-477db4ea108d
4157,IL,Champaign (County),PHILO,61864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92b0d46d-08d2-471e-96bf-00f468d248c3
4157,IL,Champaign (County),RANTOUL,61866,8,23333.26,1,186666.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,579a002c-2c2b-4df6-975f-f0ee8dce4054
4157,IL,Champaign (County),SAINT JOSEPH,61873,2,1440,1,2880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89bdc31c-7e28-4cbc-add5-bb7ce6940e9d
4157,IL,Champaign (County),THOMASBORO,61878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d015aaa8-71ab-4f4d-a406-68a3ad507fca
4157,IL,Douglas (County),ARCOLA,61910,5,1301.76,1,6508.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,618cd9a4-3137-44f7-9324-187f686f0873
4157,IL,Douglas (County),ARTHUR,61911,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9ef9cc6e-a690-4c58-aba0-eb297363c62d
4157,IL,Douglas (County),ATWOOD,61913,10,4122.74,8,41227.37,0,7,0,0,1,4,37285.79,35557.79,1728,0,3,0,1,0,0fefd4a1-4c16-4214-aa5d-b52482ce3865
4157,IL,Douglas (County),CAMARGO,61919,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cf802db0-d9df-45b8-910e-b36dfb9e6b47
4157,IL,Douglas (County),MURDOCK,61941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6f586f95-aab0-4948-9d4e-6c7b83871075
4157,IL,Douglas (County),NEWMAN,61942,2,95.04,1,190.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,f16b9e80-f20c-4b57-bcf4-5422d4181d3d
4157,IL,Douglas (County),TUSCOLA,61953,37,675.07,6,24977.47,0,5,0,1,0,0,0,0,0,0,0,0,0,0,f4f6b0f6-e263-4bf6-b7e8-0f9bb78c490f
4157,IL,Douglas (County),VILLA GROVE,61956,7,201.17,3,1408.16,1,2,0,0,0,1,1296,1296,0,0,1,0,0,0,0f8c2ab3-ff31-4a4f-ab82-fff15ec7fc75
4157,IL,Fayette (County),ALTAMONT,62411,1,1554.5,1,1554.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1ce903f0-e6f0-498a-85d1-deaf6b7afcaf
4157,IL,Fayette (County),BROWNSTOWN,62418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68d6f9a9-0600-4fbb-b9ae-4cb0b6aeba36
4157,IL,Fayette (County),SAINT ELMO,62458,16,23527.02,4,376432.36,0,2,0,0,2,3,34676.78,32362.78,2314,0,2,0,1,1,fc675d89-ac49-4241-a3b8-e60369cb3e67
4157,IL,Grundy (County),COAL CITY,60416,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d928c114-0880-43e5-9775-bf96c045b967
4157,IL,Grundy (County),DIAMOND,60416,106,450.49,10,47751.44,0,9,0,0,1,0,0,0,0,0,0,0,0,0,65492cd7-ecd4-44e8-bd08-2d159907d511
4157,IL,Grundy (County),MORRIS,60450,1,806.7,1,806.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7f71cfb4-439e-4d45-9b40-148fab79b848
4157,IL,Jasper (County),WEST LIBERTY,62475,10,3950.77,10,39507.69,0,9,0,1,0,4,36706.31,31864.9,2952,1889.41,2,1,1,0,12db403b-67a9-45ce-aa97-ef87bb6d55d7
4157,IL,La Salle (County),DANA,61321,9,130.16,2,1171.42,0,2,0,0,0,1,1575.44,1575.44,0,0,1,0,0,0,9ad522ea-d96b-4f49-ad59-1ba590bda9e8
4157,IL,La Salle (County),EARLVILLE,60518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc183e51-aee9-42ed-a1c5-c6c972c0e3ee
4157,IL,La Salle (County),LA SALLE,61301,3,59.68,2,179.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5d5f1a94-45af-4542-b346-697a8d765401
4157,IL,La Salle (County),STREATOR,61364,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,880b669d-c19e-44dd-a63c-cb0f5d72dffe
4157,IL,Massac (County),BROOKPORT,62910,193,13619.42,132,2628547.22,7,86,2,2,35,69,857479.4,672225.87,47784,137469.53,33,10,26,17,4b1bcaae-1776-443b-bafb-ed249c984ee5
4157,IL,Massac (County),HARRISBURG,62946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5b0714f1-6514-4eb6-babf-7c02af68a158
4157,IL,Massac (County),METROPOLIS,62960,4,344.16,3,1376.64,0,3,0,0,0,1,1104,1104,0,0,1,0,0,0,5eaa1a68-efe8-4af5-b5e1-ff6636727400
4157,IL,Pope (County),BROOKPORT,62910,6,18200.07,4,109200.43,0,2,0,0,2,3,65510.37,52723.73,2952,9834.64,1,0,2,2,0f6e0972-b48f-40f4-a4e0-04ef3210a227
4157,IL,Pope (County),GOLCONDA,62938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e4c06df-7932-4f43-bdc0-1d2f486e0792
4157,IL,Tazewell (County),CREVE COEUR,61610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4a62e093-4e38-424b-bc8a-08a61a1945f5
4157,IL,Tazewell (County),EAST PEORIA,61611,136,845.33,31,114965.41,4,25,0,1,1,4,10540.25,9434.57,0,928.72,3,1,0,0,f34236bd-e090-4ea6-8275-f6dc65d7bb9f
4157,IL,Tazewell (County),EDWARDS,61571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c28ba764-5115-40f6-bce1-464709bc4e41
4157,IL,Tazewell (County),GROVELAND,61535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dde23a16-9e50-4d73-81cc-b7ec4365da43
4157,IL,Tazewell (County),MANITO,61546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6c507591-f541-4ca5-a71e-d3901e52adad
4157,IL,Tazewell (County),METAMORA,61548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1f7eeb89-e95c-4b0f-917e-58437f4e5a13
4157,IL,Tazewell (County),MONTGOMERY AL 36107,61611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681521c2-6c2f-4fd2-be77-766c5431ab1a
4157,IL,Tazewell (County),MORTON,61550,14,5370.05,9,75180.76,0,7,1,0,1,3,34972.88,33522.88,1450,0,2,0,1,1,541cb034-9e19-4e3e-998a-ad60faa865d2
4157,IL,Tazewell (County),PEKIN,61554,92,309.55,14,28478.69,2,12,0,0,0,2,4611.35,2661.36,1450,499.99,1,1,0,0,e552efdd-4cdc-4554-8e64-b47409279391
4157,IL,Tazewell (County),PEORIA,61603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ba028327-00a6-4b8a-8ccc-4e25178d952f
4157,IL,Tazewell (County),WASHINGTON,61571,932,5880.66,80,5480776.16,10,32,5,3,30,10,80957.57,30150,11395,39412.57,4,4,2,1,84d20e5a-40f8-4b7d-943d-cc45755fcfdf
4157,IL,Vermilion (County),CATLIN,61817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0ce2e18e-ab47-415e-9e72-a0de64e5d8d7
4157,IL,Vermilion (County),DANVILLE,61832,20,2965.49,13,59309.73,4,8,0,0,1,6,41098.04,38254.04,2844,0,5,0,1,1,651c7b93-7cf6-4855-b8a6-36ce8a21f38c
4157,IL,Vermilion (County),DANVILLE,61834,11,5141.12,8,56552.27,2,5,0,0,1,5,12909.52,8270.08,2942,1697.44,3,2,0,0,d7f755f8-4eb9-403d-b2fb-e5ae3991fd8b
4157,IL,Vermilion (County),FAIRMOUNT,61841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e201fcc8-10a4-481e-9c54-c252289696bd
4157,IL,Vermilion (County),FITHIAN,61844,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664c0bbd-90c3-42e2-b042-742af5d1ac32
4157,IL,Vermilion (County),GEORGETOWN,61846,3,329.72,3,989.16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,fd9762a7-bca9-42f8-86e0-c5047684382c
4157,IL,Vermilion (County),MUNCIE,60157,1,1707.87,1,1707.87,0,1,0,0,0,1,2843.87,1707.87,1136,0,1,0,0,0,d0752199-9e31-46c9-8109-881cc73c034a
4157,IL,Vermilion (County),PENFIELD,61862,1,1047.33,1,1047.33,0,1,0,0,0,1,1136,0,1136,0,1,0,0,0,fa98c520-2bd5-4e23-b6f9-d9ce808f46a1
4157,IL,Vermilion (County),POTOMAC,61865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96234766-c08b-4f89-9604-611e059b3b93
4157,IL,Vermilion (County),RANKIN,60960,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bfde71b7-9969-413b-8569-402021cf1b85
4157,IL,Vermilion (County),RIDGE FARM,61870,3,1183.13,1,3549.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129f980e-3a13-40f8-a297-552ecbf3dfad
4157,IL,Vermilion (County),SIDELL,61876,1,915.6,1,915.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42a3a2d1-c827-4229-a118-7ce7280c8f5a
4157,IL,Vermilion (County),TILTON,61833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8688865d-886e-431d-a369-7acb9f390287
4157,IL,Vermilion (County),WESTVILLE,61883,17,4430.45,6,75317.64,2,2,0,1,1,4,40695.59,30699.8,8483,1512.79,2,1,1,1,8e8b8ab4-9674-4152-9d44-f425a3f1b518
4157,IL,Wabash (County),MOUNT CARMEL,62863,5,9635.27,1,48176.37,0,0,0,0,1,1,32400,31436,964,0,0,0,1,1,7592148d-9ab8-4c0b-b509-1b325609d115
4157,IL,Washington (County),CENTRALIA,62801,2,425.11,1,850.22,0,1,0,0,0,1,14303.96,0,0,14303.96,0,0,1,0,a825ccf3-3efa-404f-bdae-9cca8cf19d8c
4157,IL,Washington (County),HOYLETON,62803,7,26114.89,1,182804.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,d1d28051-8a3b-4381-8f75-ddc95db5a60d
4157,IL,Washington (County),NASHVILLE,62263,9,20415.22,2,183737.01,0,1,0,0,1,2,14576.44,440.26,0,14136.18,1,0,1,0,830be95b-4057-4c6e-b674-9ce14d0cda20
4157,IL,Washington (County),WASHINGTON,61571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95e79ba4-9169-4256-9daf-34417cf96132
4157,IL,Wayne (County),FAIRFIELD,62837,7,6238.07,5,43666.49,0,4,0,0,1,2,35581.72,33033.72,2548,0,1,0,1,1,7392d1ba-c56b-4e7b-bc02-7cfe4677f945
4157,IL,Wayne (County),SIMS,62886,3,28503.82,3,85511.46,0,1,0,0,2,1,24461.08,24461.08,0,0,0,0,1,0,2415d879-3791-4aa1-b39a-3033ff7c2469
4157,IL,Will (County),AURORA,60503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67980ff5-0d88-470b-aa2e-12b9ef61f6d6
4157,IL,Will (County),BEECHER,60401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75ed7e2f-9312-49a6-b2ff-9b6911676b4e
4157,IL,Will (County),BOLINGBROOK,60440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c5a70717-2429-4152-8742-61f6231b1988
4157,IL,Will (County),BOLINGBROOK,60490,1,472.99,1,472.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8035fcf8-c6ce-4244-87e9-05e79a7c1d2c
4157,IL,Will (County),BRAIDWOOD,60408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32d6c814-2de4-433d-943d-57f891bdbd66
4157,IL,Will (County),COAL CITY,60416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ec0f1458-cd53-4ac9-8aac-72349c2900e0
4157,IL,Will (County),CRETE,60417,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fd550749-a0dc-4e98-bde1-7152b407412d
4157,IL,Will (County),DIAMOND,60416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481e22ab-8e49-4b22-a541-345aba712ca6
4157,IL,Will (County),ELWOOD,60421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cbe0f2b8-86e1-4a5c-968f-dcae6aebc678
4157,IL,Will (County),FRANKFORT,60423,16,1766.13,3,28258.11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,432f77e2-be08-46cf-8567-2ad6d8f3d4b2
4157,IL,Will (County),JOLIET,60431,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34aa39fb-914f-4a2f-b0af-fbf9d5f93c46
4157,IL,Will (County),JOLIET,60432,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e87b01e1-6b8b-44d9-85a0-f87d2b9cc6e7
4157,IL,Will (County),JOLIET,60433,2,76.54,2,153.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62d1923b-96b7-49a1-a75f-1c2995ca5017
4157,IL,Will (County),JOLIET,60435,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9695efd7-7012-4973-9524-f443ebb4b287
4157,IL,Will (County),MANHATTAN,60442,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38ef2afb-7ab5-4939-be80-f28b3bd1df3c
4157,IL,Will (County),MONEE,60449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c597c3fc-d923-48a0-babd-2cd6acea3479
4157,IL,Will (County),NEW LENOX,60451,2,236.6,1,473.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,359b0fd8-cd1f-42d6-ad7f-d7d095184d84
4157,IL,Will (County),PARK FOREST,60466,2,0,1,0,1,0,0,0,0,1,2032.2,380.2,1652,0,1,0,0,0,eeb599b8-77d3-45e8-bfe7-6a3ac124a390
4157,IL,Will (County),PEOTONE,60468,1,455,1,455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28b30126-3842-449e-ad0c-fff69c1761d2
4157,IL,Will (County),PLAINFIELD,60586,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792b7be-da58-4374-ad18-5cae48af8914
4157,IL,Will (County),ROMEOVILLE,60446,4,14.36,1,57.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cf7f56b2-be8c-439d-a83d-1920d05ed6f6
4157,IL,Will (County),TINLEY PARK,60487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b2508e59-fc4f-4ae6-9182-c695ca8d0cb0
4157,IL,Will (County),UNIVERSITY PARK,60484,7,188.1,6,1316.68,4,2,0,0,0,0,0,0,0,0,0,0,0,0,e7557890-3f09-4743-9b03-1f84e5801484
4157,IL,Will (County),UNIVERSITY PK,60484,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,e7afddf4-0773-4387-8adc-16102c40ca1a
4157,IL,Will (County),WILMINGTON,60481,3,3550.81,1,10652.43,0,0,1,0,0,1,12610.43,10652.43,1958,0,0,0,1,0,ee45975d-b392-4d1f-b302-c92203684de2
4157,IL,Woodford (County),BENSON,61516,10,110.52,1,1105.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b6bc5925-604a-48aa-8d3b-3608b1e64750
4157,IL,Woodford (County),EAST PEORIA,61611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24168bc9-106b-4447-9df8-b5dbf26f3559
4157,IL,Woodford (County),EL PASO,61738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fcfb38a0-7b8e-409e-a641-83bcd74ac556
4157,IL,Woodford (County),EUREKA,61530,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eaeeb198-1a4e-4c58-8af2-31ccfa66619b
4157,IL,Woodford (County),METAMORA,61548,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345cb219-7d16-4808-9f86-3a21a0f82add
4157,IL,Woodford (County),MINONK,61760,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d44fa479-4969-4ee3-8d01-cbe3723c2fd2
4157,IL,Woodford (County),ROANOKE,61561,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0d9597d0-c15c-438a-b500-3c098fb8af9d
4157,IL,Woodford (County),SPRING BAY,61611,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5e214600-e596-489a-84fe-e1dc2a4f128e
4295,MS,Forrest (County),BROOKLYN,39425,2,33.14,1,66.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a483ada3-4110-4348-9a3a-93498f4b0790
4295,MS,Forrest (County),HATTIESBURG,39401,577,7194.03,381,4150957.25,61,258,26,12,24,136,1356595.57,928295.14,267952,159008.07,49,33,54,14,6b739cd5-9ca9-40b5-90ae-69b905c5825e
4295,MS,Forrest (County),HATTIESBURG,39402,48,7329.53,22,351817.54,5,8,4,2,3,5,88588.6,65134.1,9010,14444.5,0,0,5,0,f3ab1d36-bdde-45f3-b454-d6587b59c4e1
4295,MS,Forrest (County),HATTISBURG,39401,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ef70c5c5-f1b5-40dc-ba03-5d3c3d01c4f6
4295,MS,Forrest (County),OVETT,39464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4a1c9425-81f6-48b2-9e8f-f4313d95d91e
4295,MS,Forrest (County),PETAL,39464,1,1287,1,1287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3b3d00ad-ca32-4d89-aad4-eaacf0844547
4295,MS,Forrest (County),PETAL,39465,453,4143.17,211,1876853.89,20,156,16,2,17,50,472037.31,388756.15,45036,38245.16,26,9,15,8,ca69dc46-8d10-458a-b579-6a7a290f8039
4295,MS,Lamar (County),HATTIESBURG,39402,27,20509.38,17,553753.26,0,9,5,0,3,9,34582.34,13024.81,17870,3687.53,5,3,1,0,fa80da31-9635-43bd-8601-594cd8b0ca0e
4295,MS,Lamar (County),LUMBERTON,39455,4,596.52,3,2386.08,2,1,0,0,0,1,3828.08,1872.61,1442,513.47,0,1,0,0,5c221b58-b094-4bc6-800c-43b3f1f3182e
4295,MS,Lamar (County),PURVIS,39475,64,1095.23,32,70094.78,7,22,3,0,0,10,18720.08,10828.11,7292,599.97,8,2,0,0,3c2412c1-4f60-4b3d-b20d-8a7bb528a469
4295,MS,Lamar (County),SUMRALL,39482,3,274.02,2,822.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,08170ed5-f6a6-4951-a8a4-0f0194914019
4295,MS,Lauderdale (County),LAUDERDALE,39335,25,7905.77,19,197644.35,2,13,0,0,4,11,88431.07,56455.19,11777.62,20198.26,4,4,3,1,a0ac9307-3621-486a-af78-691f87e4344d
4295,MS,Lauderdale (County),MERIDIAN,39301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35a0c24d-a1a9-4fbe-b25e-14b1105350d8
4295,MS,Lauderdale (County),MERIDIAN,39305,7,6027.43,4,42192.03,0,3,0,0,1,0,0,0,0,0,0,0,0,0,b7e81c43-dbef-4b40-b5ed-b7c3b83fb5e2
4295,MS,Lauderdale (County),TOOMSUBA,39364,3,2064.91,3,6194.74,0,3,0,0,0,2,7029.44,4089.44,2040,900,1,1,0,0,17e4ef06-31af-487d-b9c8-158840cb109d
4295,MS,Perry (County),BEAUMONT,39423,5,181.28,4,906.41,2,2,0,0,0,1,108.92,0,0,108.92,1,0,0,0,fc9e55b1-ddc4-4058-a57c-722f7b77f8e8
4295,MS,Perry (County),NEW AUGUSTA,39462,2,89.82,2,179.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,f6488d9d-15db-4a3c-84ca-29a485b93837
4295,MS,Perry (County),OVETT,39464,2,20749.27,1,41498.54,0,0,0,0,1,1,33300,22055.08,1754,9490.92,0,0,1,1,73ea2882-5381-484a-bc51-b7be24f75b76
4295,MS,Perry (County),PETAL,39465,16,1993.49,14,31895.81,0,14,0,0,0,7,34794.72,24360.92,6392,4041.8,2,4,1,0,f69df2bb-b8e4-4746-b38d-f014ce4e0e9b
4295,MS,Perry (County),RICHTON,39476,4,1021.88,4,4087.53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,841cf6db-c468-4a80-9497-5a2bf1e5d435
4295,MS,Perry (County),WIGGINS,39577,1,213,1,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99f176d1-0da4-4282-9942-2db86e22253c
4297,GA,Berrien (County),ALAPAHA,31622,1,565.57,1,565.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4dad565a-e6f2-4ceb-9200-5a5595499b61
4297,GA,Berrien (County),ENIGMA,31749,3,773.98,3,2321.94,0,3,0,0,0,1,1125.09,1125.09,0,0,1,0,0,0,b1f5738a-ef5c-49a7-9e5b-c7561c992d53
4297,GA,Berrien (County),NASHVILLE,31639,34,1982.64,23,67409.72,1,20,1,0,1,5,25379.44,21103.54,3584,691.9,3,1,1,0,69459cfe-bbc6-49eb-97df-47d7b675b6f8
4297,GA,Berrien (County),RAYCITY,31645,1,184.39,1,184.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,310e3717-f6f5-4f85-af90-e88f7f4b002d
4297,GA,Berrien (County),RAY CITY,31645,3,20.8,2,62.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ca5dc8fb-26eb-4c4c-837f-b09f1122d606
4297,GA,Cook (County),ADEL,31620,40,1540.03,23,61601.24,2,19,2,0,0,2,1835.74,801.74,1034,0,2,0,0,0,fea4fee0-644e-413e-be7d-4965de646593
4297,GA,Cook (County),HAHIRA,31632,2,120.38,1,240.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68c18729-d3b9-4ead-9f26-ffa39197ac1a
4297,GA,Cook (County),SPARKS,31647,3,35.02,2,105.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,da1ba600-8fdf-4653-a419-fa4f6f0d5f76
4297,GA,Crisp (County),CORDELE,31015,122,658.96,87,80393.36,10,77,0,0,0,15,52066.87,34747.5,13592,3727.37,8,5,2,0,83175182-a426-42e0-abde-1b90b833fb86
4297,GA,Dougherty (County),ABANY,31707,1,126.24,1,126.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,dae2ee45-bb5e-485f-af2a-b1d9715126ae
4297,GA,Dougherty (County),ALBANY,31701,143,312.38,65,44669.87,7,57,1,0,0,14,42819.61,22005.61,17308,3506,10,3,1,0,4ea480ad-f446-4a78-aff3-89f7e6577619
4297,GA,Dougherty (County),ALBANY,31704,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99d5a15f-63ae-455b-bfc1-aab67c7a7434
4297,GA,Dougherty (County),ALBANY,31705,959,1789.65,394,1716276.98,35,319,13,4,23,120,861914.42,622178.15,143904,94442.95,64,27,29,11,c703fd53-47c0-42f5-a8e2-953a594835dd
4297,GA,Dougherty (County),ALBANY,31707,44,94.84,14,4172.76,3,11,0,0,0,2,2841.93,1337.93,1504,0,2,0,0,0,d271f3de-6d7c-4d44-bc76-dd697ce02c06
4297,GA,Dougherty (County),ALBANY,31721,227,599.19,93,136015.27,11,80,2,0,0,33,81426.03,42292.54,32430,6703.49,26,6,1,0,43dc9b39-a9a9-4eab-a183-ce23ae247028
4297,GA,Dougherty (County),ALBANY GA,31705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63053d33-9507-44fa-bc66-0a20161b7941
4297,GA,Dougherty (County),SYLVESTER,31791,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,f2e1f853-4350-4c55-b94d-30a67cbeea67
4297,GA,Thomas (County),BOSTON,31626,2,50.92,1,101.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,c82f4b18-9ec1-4078-8245-c2a4888e77d8
4297,GA,Thomas (County),COOLIDGE,31738,9,409.74,6,3687.7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9f196bd7-8e1e-4e44-b71f-81fbd7c6c3c7
4297,GA,Thomas (County),MEIGS,31765,1,26.24,1,26.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34414c33-3603-4fa3-adc8-46383275b629
4297,GA,Thomas (County),METCALF,31792,1,897.69,1,897.69,0,1,0,0,0,1,897.69,897.69,0,0,1,0,0,0,a0fbac52-3d84-4757-8779-73aa4c1ef8ec
4297,GA,Thomas (County),OCHLOCKNEE,31773,3,41.27,1,123.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,e9674426-9cf6-46b9-8bbf-40e87d453f2d
4297,GA,Thomas (County),PAVO,31778,4,246.94,2,987.74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7bd59517-144a-4dd2-a2bc-6c7d3d3b9fc9
4297,GA,Thomas (County),THOMASVILLE,31757,34,621.13,21,21118.3,2,19,0,0,0,5,14138.75,5413.76,8456,268.99,3,2,0,0,c98d4287-9c93-4001-97ea-52097f7d5a3f
4297,GA,Thomas (County),THOMASVILLE,31792,21,121.49,12,2551.22,2,10,0,0,0,0,0,0,0,0,0,0,0,0,49add02e-9017-4e86-b0e1-25964bd86a1b
4297,GA,Turner (County),ASHBURN,31714,162,6594.65,107,1068332.91,8,80,5,2,12,38,304938.97,233118.36,28662,42803.01,19,8,11,4,99820de7-7b26-4857-9778-50d22b01b129
4297,GA,Turner (County),REBECCA,31783,18,452.22,13,8139.89,2,11,0,0,0,2,3270.46,1140.46,2130,0,2,0,0,0,15dd86f5-467a-43ac-9870-3e15c34faf3b
4297,GA,Turner (County),SYCAMORE,31790,12,355.73,10,4268.78,3,7,0,0,0,0,0,0,0,0,0,0,0,0,52dc3b2e-fb39-4ecd-b93a-53fc2ee06d2e
