femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id
DR-969-GA,969,GA,DR,1992-12-01T00:00:00.000Z,1993,Tornado,"HIGH WINDS, HEAVY RAINS & TORNADOES",False,True,True,False,1992-11-22T00:00:00.000Z,1992-12-07T00:00:00.000Z,2002-04-04T00:00:00.000Z,False,13,207,99207,Monroe (County),92051,,2023-05-22T03:41:22.800Z,8932bef8c3f5286441446135d74cc75d62df7096,67e08d71-add8-438f-b0f4-888ab9f1f16f
DR-969-GA,969,GA,DR,1992-12-01T00:00:00.000Z,1993,Tornado,"HIGH WINDS, HEAVY RAINS & TORNADOES",False,True,True,False,1992-11-22T00:00:00.000Z,1992-12-07T00:00:00.000Z,2002-04-04T00:00:00.000Z,False,13,237,99237,Putnam (County),92051,,2023-05-22T03:41:22.800Z,1e3297b8405044afac2194be3116878d67c6a449,ffb9ed59-2094-4c7e-8617-4c9a7e226cc6
DR-969-GA,969,GA,DR,1992-12-01T00:00:00.000Z,1993,Tornado,"HIGH WINDS, HEAVY RAINS & TORNADOES",False,True,True,False,1992-11-22T00:00:00.000Z,1992-12-07T00:00:00.000Z,2002-04-04T00:00:00.000Z,False,13,255,99255,Spalding (County),92051,,2023-05-22T03:41:22.800Z,80bb925530c12b2e13503252da715b41680ab0db,2f0d24f8-cba4-46bb-833c-8dc59065ed8f
DR-969-GA,969,GA,DR,1992-12-01T00:00:00.000Z,1993,Tornado,"HIGH WINDS, HEAVY RAINS & TORNADOES",False,True,True,False,1992-11-22T00:00:00.000Z,1992-12-07T00:00:00.000Z,2002-04-04T00:00:00.000Z,False,13,265,99265,Taliaferro (County),92051,,2023-05-22T03:41:22.800Z,2dcca40e59ea6ff6c98ed0ac0e24d7d0d29622c7,9289185b-0b79-46e3-a709-e03d225b0629
DR-969-GA,969,GA,DR,1992-12-01T00:00:00.000Z,1993,Tornado,"HIGH WINDS, HEAVY RAINS & TORNADOES",False,True,True,False,1992-11-22T00:00:00.000Z,1992-12-07T00:00:00.000Z,2002-04-04T00:00:00.000Z,False,13,317,99317,Wilkes (County),92051,,2023-05-22T03:41:22.800Z,00f8f1b0ff0734ebe584b26b9cf449c6cbd72c11,90e79d46-cf52-4d5c-a8e6-03912a1fd24e
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,005,99005,Amite (County),92050,,2023-05-22T03:41:22.800Z,a0b8b3ce517a9798e5bcca6030ce23681a3d9ed9,402cf055-56ae-4037-9b40-f0b3addb6bc8
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,017,99017,Chickasaw (County),92050,,2023-05-22T03:41:22.800Z,2915d8654396561dbff7f0f1f68cbf97deecc4ae,11a4ef2d-519b-416a-93f8-0b712836754d
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,029,99029,Copiah (County),92050,,2023-05-22T03:41:22.800Z,566efedd2f8263e7a9753bfa3fe7a6273bda92bf,4b44edf4-9abe-435c-bd46-1a2fa54daa18
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,069,99069,Kemper (County),92050,,2023-05-22T03:41:22.800Z,846dd60b9b851f1fd0ed9531ecdcdf4461767cc8,71e6a748-32f5-47d2-9ed6-2352dfbce307
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,075,99075,Lauderdale (County),92050,,2023-05-22T03:41:22.800Z,4c70fc59a7b98f3889360950dd652a1dece23342,66b8dbc8-4f41-4201-8c98-c50321748cc5
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,085,99085,Lincoln (County),92050,,2023-05-22T03:41:22.800Z,dd332e8dab6a2a911e701eb4fade58e4cfb4d476,0ba1278d-7a77-496c-80ea-8a2b99e03a21
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,099,99099,Neshoba (County),92050,,2023-05-22T03:41:22.800Z,0cab5fb64fde4c212c41b406243369519ccf7bb3,4a2b45bc-d0dc-47bc-a0df-ab3b26ab73df
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,101,99101,Newton (County),92050,,2023-05-22T03:41:22.800Z,f784a8fa3960bf82f902c7bf2f237a864c47ce83,18213977-6af8-459b-918d-ffbee4b84ea8
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,123,99123,Scott (County),92050,,2023-05-22T03:41:22.800Z,591a27c357d1f9b9f73f10241242b0bf3d86f49b,f5f4b2a7-e471-4675-853b-45e48b882315
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,127,99127,Simpson (County),92050,,2023-05-22T03:41:22.800Z,cf4cd4f0b0af3dc5b7b10a6ed34b0df2c14893cb,7be331b8-7773-4b67-955d-bc97d456795e
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,155,99155,Webster (County),92050,,2023-05-22T03:41:22.800Z,92883a71177fb3ea5bb7cf56ac67fce15b1fbdb9,055733eb-0b9c-410a-ac0c-feadd32a5786
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,False,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,157,99157,Wilkinson (County),92050,,2023-05-22T03:41:22.800Z,03f02b28d195b704730888718055f8d9c9d91a0a,1ec566ad-cfd0-4592-8cb6-7c913eafce3b
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,007,99007,Attala (County),92050,,2023-05-22T03:41:22.800Z,d750285af7298a18ef0094e021fcf9a1b5ee376d,4431b6f4-c89b-4f76-98ad-da6530c09fcb
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,019,99019,Choctaw (County),92050,,2023-05-22T03:41:22.800Z,fdf25a9583a83b5f8a8525bdfcefdf1bee8e91d1,fb51847a-8a37-4763-ad91-b61bf2dbce2b
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,031,99031,Covington (County),92050,,2023-05-22T03:41:22.800Z,7fae89cd6db20e40a055d2f1ebc5f9fdd3b72dbe,5c34f29c-6ab6-4771-b92b-0fbfd129a7a1
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,061,99061,Jasper (County),92050,,2023-05-22T03:41:22.800Z,10f488a345d0d7708c0d9dd0379ab394ebc155c6,96a05e14-8303-4c07-861e-588d0d341194
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,065,99065,Jefferson Davis (County),92050,,2023-05-22T03:41:22.800Z,7d512041d74380384adb3e67b3af62d6fc5833fc,80184760-c3f0-4973-b244-e5c784e8d9c4
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,079,99079,Leake (County),92050,,2023-05-22T03:41:22.800Z,8bc51092c31dc95f379241d2073ad010338bb16e,6174bd91-e952-4b99-b3ce-e11241a395d2
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,103,99103,Noxubee (County),92050,,2023-05-22T03:41:22.800Z,02a2dc1d3468212d5afda5031a1fd4ec07c7651e,7275d09e-9edb-4ee1-8cab-e1b638f4e180
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,121,99121,Rankin (County),92050,,2023-05-22T03:41:22.800Z,87679a2b5faf12e0bc39afa3d4e31a99ae03132d,cb006450-c57d-4433-a5b8-c62ea92ddfc8
DR-968-MS,968,MS,DR,1992-11-25T00:00:00.000Z,1993,Tornado,"SEVERE STORMS, HIGH WINDS & TORNADOES",False,True,True,False,1992-11-21T00:00:00.000Z,1992-11-22T00:00:00.000Z,2002-03-29T00:00:00.000Z,False,28,129,99129,Smith (County),92050,,2023-05-22T03:41:22.800Z,d3e7f83c44955cc975c58114acc92dd5d80e1b3c,c77c238c-b5d5-42e7-8c07-0e2b4b3dcb32
DR-967-MS,967,MS,DR,1992-10-17T00:00:00.000Z,1993,Tornado,"WIND STORMS, TORNADOES & HAIL",False,True,True,False,1992-10-10T00:00:00.000Z,1992-10-10T00:00:00.000Z,2003-09-15T00:00:00.000Z,False,28,087,99087,Lowndes (County),92049,,2023-05-22T03:41:22.800Z,d66522a1334d91471e02a98a6acf99c7f3c29163,7dbe990b-877e-41de-a005-0a512231564d
DR-963-WI,963,WI,DR,1992-09-18T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,False,True,False,1992-06-17T00:00:00.000Z,1992-06-17T00:00:00.000Z,1998-09-30T00:00:00.000Z,False,55,025,99025,Dane (County),92045,,2023-05-22T03:41:22.800Z,abd66e9e627b5d981ef6b1a2b452bef3bee63dc3,f51251fc-75fa-47b3-a3ea-b7a667d3f6dc
DR-959-WI,959,WI,DR,1992-09-02T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1992-08-29T00:00:00.000Z,1992-08-29T00:00:00.000Z,1998-09-30T00:00:00.000Z,False,55,137,99137,Waushara (County),92040,,2023-05-22T03:41:22.800Z,d8f88e591a2ceb17b6079eb1d54335398c29b937,7b12381e-0f67-4994-b93d-241af47ea7ee
DR-949-TX,949,TX,DR,1992-07-02T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-06-27T00:00:00.000Z,1992-06-27T00:00:00.000Z,1994-10-24T00:00:00.000Z,False,48,065,99065,Carson (County),92025,,2023-05-22T03:41:22.800Z,a4f6d3efdfc95ec5e730aed9bb352af32a3b5830,c8fc59ae-6ac4-461e-93d0-a024bd5d2dfd
DR-949-TX,949,TX,DR,1992-07-02T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-06-27T00:00:00.000Z,1992-06-27T00:00:00.000Z,1994-10-24T00:00:00.000Z,False,48,233,99233,Hutchinson (County),92025,,2023-05-22T03:41:22.800Z,138f81b7e2abdd38a933294b5f50a587ca6efe3a,d8ed248c-c485-464c-b6a8-203bb5f6c9f5
DR-949-TX,949,TX,DR,1992-07-02T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-06-27T00:00:00.000Z,1992-06-27T00:00:00.000Z,1994-10-24T00:00:00.000Z,False,48,341,99341,Moore (County),92025,,2023-05-22T03:41:22.800Z,bf6ce048ec54c5e45e0906c3219a8119db9bd6e2,4a98f5e4-ac5c-40b3-aa16-41ffff43095d
DR-939-MS,939,MS,DR,1992-03-20T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-03-09T00:00:00.000Z,1992-03-10T00:00:00.000Z,2001-09-18T00:00:00.000Z,False,28,125,99125,Sharkey (County),92009,,2023-05-22T03:41:22.800Z,7e843883c052704939c31ed5c8ae368c47040dd0,e13ff8eb-9111-4e4f-ac85-edb1389a0c5c
DR-939-MS,939,MS,DR,1992-03-20T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-03-09T00:00:00.000Z,1992-03-10T00:00:00.000Z,2001-09-18T00:00:00.000Z,False,28,151,99151,Washington (County),92009,,2023-05-22T03:41:22.800Z,b251fa3ce26c4fe20e05bb9b902969ff27a4efee,e2dc0df5-09b7-41b3-b20e-7c67a09e877e
DR-939-MS,939,MS,DR,1992-03-20T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1992-03-09T00:00:00.000Z,1992-03-10T00:00:00.000Z,2001-09-18T00:00:00.000Z,False,28,161,99161,Yalobusha (County),92009,,2023-05-22T03:41:22.800Z,5caee7b5b2078d667da83c0885f837ddce2b2f0c,d44e4156-c18d-44ab-b8a2-d1007d925432
DR-939-MS,939,MS,DR,1992-03-20T00:00:00.000Z,1992,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1992-03-09T00:00:00.000Z,1992-03-10T00:00:00.000Z,2001-09-18T00:00:00.000Z,False,28,075,99075,Lauderdale (County),92009,,2023-05-22T03:41:22.800Z,18d5cdee1ff405ed89b49edf3b04f1012b6e87a0,2b6b2dd7-ebca-44f5-8bc8-2982ae1b1516
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,047,99047,Garfield (County),91023,,2023-05-22T03:41:22.800Z,0ad3dc8adfbe6cef1531b143a2745e173a0a74c3,c17b1627-a39d-44b8-ab9f-103213a9ef08
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,113,99113,Osage (County),91023,,2023-05-22T03:41:22.800Z,bc618f151256627954e1cffd16b489a3381d9f60,d285deaa-cbf6-46e4-9ae7-350bf37e904a
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,147,99147,Washington (County),91023,,2023-05-22T03:41:22.800Z,1755e9c8361e3619fa151e6b97e0fb673e6ad4f3,41fff0f9-707e-4098-b26d-9244294047c7
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,103,99103,Noble (County),91023,,2023-05-22T03:41:22.800Z,96ca6b83d1fdaa11c8beb56b77fbb8d1cd5e4ff2,7b665225-006d-4147-b82d-ee3401469417
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,117,99117,Pawnee (County),91023,,2023-05-22T03:41:22.800Z,b175c188932c72c5ea3fdc8410c4045822839455,9f275f72-bdde-4891-8b15-e29d2ef6c2c4
DR-905-OK,905,OK,DR,1991-05-08T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,2000-02-22T00:00:00.000Z,False,40,131,99131,Rogers (County),91023,,2023-05-22T03:41:22.800Z,67c7110daa582e98202aa1ab777ef09474b2fd25,c3222277-e244-42bf-9bbc-8c5b51062bc3
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,087,99087,Jefferson (County),91022,,2023-05-22T03:41:22.800Z,9db50dd5d66d12b9d99f2ff5a7a086152281500d,912cf84b-96c0-4037-80cd-a59f9041d660
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,197,99197,Wabaunsee (County),91022,,2023-05-22T03:41:22.800Z,39f5afaa0f72227582e41d57e3a635e059a5e0bf,68e5608f-94ed-49e0-be75-58a32d68f1d9
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,201,99201,Washington (County),91022,,2023-05-22T03:41:22.800Z,52c7037d0abcd608a959eed1d74cc48d500c64e5,0f26dfe1-1ca4-4f9c-bcb1-9c4e89fb542c
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,015,99015,Butler (County),91022,,2023-05-22T03:41:22.800Z,619c7e487ed7b282bb10f8700271848c1cf26d13,4469b02c-12c3-4481-bb68-035818fc2820
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,035,99035,Cowley (County),91022,,2023-05-22T03:41:22.800Z,8adfabeba3bc6532c3a4009a3c30d3d0e75004aa,1c22f1fd-3ae1-42c5-98ea-a8a589ba6125
DR-903-KS,903,KS,DR,1991-04-29T00:00:00.000Z,1991,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,1998-02-12T00:00:00.000Z,False,20,173,99173,Sedgwick (County),91022,,2023-05-22T03:41:22.800Z,314e6c9d92694ac1becf73e2be0ac3bdc5d1d266,3889a605-661d-42c9-841e-780053feefe7
DR-878-IL,878,IL,DR,1990-08-29T00:00:00.000Z,1990,Tornado,TORNADOES,False,True,True,False,1990-08-28T00:00:00.000Z,1990-08-28T00:00:00.000Z,1998-07-15T00:00:00.000Z,False,17,089,99089,Kane (County),90043,,2023-05-22T03:41:22.800Z,887a6cd72b0083ce9fff167603bc4382206ab8de,c8c7d50e-8935-49a0-832c-3fb52c326d4d
DR-878-IL,878,IL,DR,1990-08-29T00:00:00.000Z,1990,Tornado,TORNADOES,False,True,True,False,1990-08-28T00:00:00.000Z,1990-08-28T00:00:00.000Z,1998-07-15T00:00:00.000Z,False,17,093,99093,Kendall (County),90043,,2023-05-22T03:41:22.800Z,1811b175fecada1cddb170a6e869a296fe572fdf,ac356ee4-8e15-4f6e-9a43-dd60b342944e
DR-878-IL,878,IL,DR,1990-08-29T00:00:00.000Z,1990,Tornado,TORNADOES,False,True,True,False,1990-08-28T00:00:00.000Z,1990-08-28T00:00:00.000Z,1998-07-15T00:00:00.000Z,False,17,197,99197,Will (County),90043,,2023-05-22T03:41:22.800Z,2887ba6dce47c2638a404ce32cf4b225db803e40,8dfe383b-5388-4ecd-aa7c-37eef0fec031
DR-848-AL,848,AL,DR,1989-11-17T00:00:00.000Z,1990,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-11-15T00:00:00.000Z,1989-11-15T00:00:00.000Z,2002-04-23T00:00:00.000Z,False,01,071,99071,Jackson (County),89046,,2023-05-22T03:41:22.800Z,2dc250112ac9a13409f9d4da920bfa32f911fd0b,d3db2e76-8f35-4e76-aada-61dd43bb560e
DR-848-AL,848,AL,DR,1989-11-17T00:00:00.000Z,1990,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1989-11-15T00:00:00.000Z,1989-11-15T00:00:00.000Z,2002-04-23T00:00:00.000Z,False,01,089,99089,Madison (County),89046,,2023-05-22T03:41:22.800Z,36afd09ab7a6c0614c6df3971c8662cd7e3f830f,f7f30eb5-172b-48fd-8a73-2116a99ddb1d
DR-837-CT,837,CT,DR,1989-07-17T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1989-07-10T00:00:00.000Z,1989-07-10T00:00:00.000Z,2001-09-24T00:00:00.000Z,False,09,005,99005,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",89030,,2023-05-22T03:41:22.800Z,31e47551d9c41a1a45be310a01162e415b07c0af,91a60c33-3e35-4324-b2c1-ede666e4ea69
DR-837-CT,837,CT,DR,1989-07-17T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,True,False,1989-07-10T00:00:00.000Z,1989-07-10T00:00:00.000Z,2001-09-24T00:00:00.000Z,False,09,009,99009,"New Haven (County)(in (P)MSA 1160,5480,8880)",89030,,2023-05-22T03:41:22.800Z,311d33f2d1df345d6767cba9fba1d15eac95ca22,a23053f9-5d97-49c3-ba78-1fd89fbfdd1c
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,005,93440,Ward 9 (Police Jury Ward),89018,,2023-05-22T03:41:22.800Z,b44664b271d8d11e57ba98abaa30d6a4842a3904,c1088222-c02a-4e88-89bf-8bceb14c0976
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,011,99011,Beauregard (Parish),89018,,2023-05-22T03:41:22.800Z,0bc841cedfaeefdedc9494927e33e8989c6023fe,6b3ef08e-3ebf-4bf5-920b-9eebc71c0e98
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,033,99033,East Baton Rouge (Parish),89018,,2023-05-22T03:41:22.800Z,c69ab5742d06f74f00918f40eae62c8cc0339a56,ea21d8c0-da47-4d77-a5f0-4fd68c8bdee4
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,047,99047,Iberville (Parish),89018,,2023-05-22T03:41:22.800Z,29ece71608b0ef11555e9c1ddcdde9c6f53a76c3,59b7bbc6-e755-44fd-88e3-c3a44cb8c652
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,063,99063,Livingston (Parish),89018,,2023-05-22T03:41:22.800Z,7b401717773d6a4f681f4ac39cc3adcf671aed02,9fcbd3c7-0e9e-4838-abb4-0fca457659bb
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,091,99091,St. Helena (Parish),89018,,2023-05-22T03:41:22.800Z,00b8de6de254a4cb12b6e6a3a20899ce6ff62ff5,14ebbad7-ea12-4940-8656-9cda8e36257d
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,105,99105,Tangipahoa (Parish),89018,,2023-05-22T03:41:22.800Z,38422ac108d4ac29d8b9aa9532090ad93cac5b44,78857cd4-33ec-4ee5-a169-af1c7b3a8797
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,115,99115,Vernon (Parish),89018,,2023-05-22T03:41:22.800Z,8df12ce455e26b143658f24fcfb80a33999d3847,32b6f8cb-ca25-4535-9084-9307204e624a
DR-833-LA,833,LA,DR,1989-06-16T00:00:00.000Z,1989,Tornado,SEVERE STORMS & TORNADOES,False,True,False,False,1989-06-07T00:00:00.000Z,1989-06-08T00:00:00.000Z,1991-09-12T00:00:00.000Z,False,22,121,99121,West Baton Rouge (Parish),89018,,2023-05-22T03:41:22.800Z,75f231171242b94ec42c451036e24e5681d74938,35f9c100-cd78-4bed-9776-45cbd5a4a082
